YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
2013,1.0,0,0,1,0,0,1902.0,1,1996.0,4.0,86041.0,1
2014,1.0,0,0,1,0,0,1902.0,1,1996.0,4.0,86041.0,0
2016,0.994535519,0,0,1,0,0,1902.0,1,1996.0,4.0,86041.0,0
2015,1.0,0,0,0,1,1,700.0,1,1980.0,4.0,86041.0,0
2012,1.0,0,0,0,1,1,600.0,1,1988.0,4.0,86041.0,0
2016,0.99726776,0,0,0,1,1,600.0,1,1988.0,4.0,86041.0,0
2014,1.0,0,0,0,1,1,1800.0,1,1988.0,4.0,86062.0,1
2012,0.743169399,0,0,1,0,0,3050.0,1,2012.0,4.0,86066.0,0
2016,0.99726776,0,0,1,0,0,4430.0,1,1975.0,5.0,86137.0,0
2013,1.0,0,0,1,0,0,250.0,1,1995.0,2.0,86194.0,0
2013,1.0,0,0,1,0,0,638.0,1,2008.0,2.0,86194.0,0
2014,1.0,0,0,1,0,0,3950.0,1,1994.0,4.0,86194.0,0
2015,1.0,0,0,1,0,0,1100.0,1,1990.0,4.0,86194.0,1
2014,1.0,0,0,1,0,0,910.0,1,2009.0,4.0,86194.0,0
2016,0.994535519,0,0,1,0,0,1181.0,1,1990.0,5.0,86194.0,1
2013,1.0,0,0,1,0,0,620.0,1,1920.0,4.0,86194.0,1
2014,1.0,0,0,1,0,0,4780.0,1,1996.0,4.0,86194.0,0
2016,0.494535519,0,0,1,0,0,11300.0,1,2009.0,4.0,86194.0,1
2013,0.857534247,0,0,1,0,0,2250.0,1,1950.0,4.0,86194.0,0
2012,1.0,0,0,1,0,0,750.0,1,1900.0,4.0,86194.0,1
2013,1.0,0,0,1,0,0,750.0,1,1900.0,4.0,86194.0,1
2012,1.0,0,0,1,0,0,1200.0,1,1995.0,3.0,86194.0,0
2012,0.75136612,0,0,1,0,0,3850.0,1,1963.0,5.0,86194.0,0
2015,0.104109589,0,0,1,0,0,1650.0,1,1982.0,4.0,86194.0,0
2016,0.50273224,1,0,1,0,0,11300.0,1,2003.0,2.0,86194.0,1
2012,1.0,0,0,0,1,1,400.0,1,1970.0,4.0,86194.0,0
2013,0.665753425,0,0,0,1,1,400.0,1,1970.0,4.0,86194.0,0
2012,1.0,0,0,0,1,1,13777.0,1,1980.0,4.0,86194.0,1
2014,1.0,0,1,0,1,1,2240.0,1,1980.0,4.0,86194.0,0
2013,0.580821918,0,0,0,1,1,518.0,1,1988.0,4.0,86194.0,0
2015,1.0,0,0,0,1,1,165.0,1,1960.0,4.0,86194.0,0
2012,1.0,0,0,0,1,1,630.0,1,1988.0,4.0,86194.0,0
2015,1.0,0,0,0,1,1,240.0,1,1960.0,4.0,86194.0,0
2012,1.0,0,0,0,1,1,350.0,1,1980.0,4.0,86194.0,0
2013,1.0,0,0,0,1,1,370.0,1,1980.0,4.0,86194.0,0
2013,1.0,0,0,0,1,1,1300.0,1,1980.0,4.0,86194.0,0
2013,1.0,0,0,0,1,1,582.0,1,1980.0,4.0,86194.0,0
2014,0.81369863,0,0,0,1,1,582.0,1,1980.0,4.0,86194.0,0
2012,1.0,0,0,0,1,1,1945.0,1,1988.0,4.0,86194.0,0
2013,1.0,0,0,0,1,1,1200.0,1,1988.0,4.0,86194.0,0
2014,0.747945205,0,0,0,1,1,423.0,1,1980.0,4.0,86194.0,0
2013,1.0,0,0,0,1,1,700.0,1,1980.0,4.0,86194.0,0
2014,0.794520548,0,0,0,1,1,700.0,1,1980.0,4.0,86194.0,1
2012,1.0,0,0,1,0,0,650.0,1,1920.0,3.0,86194.0,1
2016,0.99726776,0,0,1,0,0,650.0,1,1920.0,3.0,86194.0,0
2012,1.0,0,0,0,1,1,510.0,1,1980.0,4.0,86194.0,0
2014,1.0,0,0,0,1,1,510.0,1,1980.0,4.0,86194.0,1
2012,1.0,0,1,0,1,1,1400.0,1,1960.0,4.0,87085.0,0
2012,1.0,0,0,1,0,0,350.0,1,1930.0,3.0,87085.0,0
2014,1.0,0,0,1,0,0,350.0,1,1930.0,3.0,87085.0,0
2012,1.0,0,1,0,1,1,310.0,1,1960.0,4.0,87085.0,1
2015,1.0,0,0,1,0,0,1210.0,1,1950.0,5.0,87085.0,0
2013,1.0,0,0,1,0,0,2150.0,1,2001.0,2.0,87085.0,0
2014,1.0,0,0,1,0,0,2612.0,1,2002.0,4.0,87085.0,0
2013,1.0,0,0,1,0,0,624.0,1,1950.0,4.0,87085.0,0
2012,1.0,0,0,1,0,0,488.0,1,1900.0,5.0,87085.0,0
2013,0.580821918,0,0,1,0,0,488.0,1,1900.0,5.0,87085.0,0
2012,0.0,0,0,0,1,1,1740.0,1,1970.0,4.0,87085.0,0
2012,1.0,0,0,0,1,1,5250.0,1,1980.0,4.0,87085.0,1
2013,1.0,0,0,0,1,1,366.0,1,1960.0,4.0,87085.0,0
2012,1.0,0,1,0,1,1,500.0,1,1980.0,4.0,87085.0,0
2013,1.0,0,1,0,1,1,500.0,1,1980.0,4.0,87085.0,0
2013,1.0,0,0,0,1,1,1500.0,1,1980.0,4.0,87085.0,0
2016,0.99726776,0,0,0,1,1,1500.0,1,1980.0,4.0,87085.0,0
2016,1.0,0,0,0,1,1,1702.0,1,1980.0,4.0,87085.0,0
2013,1.0,0,0,0,1,1,2140.0,1,1980.0,4.0,87085.0,0
2012,1.0,0,0,0,1,1,1405.0,1,1980.0,4.0,87085.0,0
2014,0.169863014,0,0,0,1,1,1405.0,1,1980.0,4.0,87085.0,0
2014,1.0,0,1,0,1,1,1112.0,1,1980.0,4.0,87085.0,0
2016,0.994535519,0,0,1,0,0,1380.0,1,1955.0,8.0,87085.0,0
2014,1.0,0,0,0,1,1,3107.0,1,1980.0,4.0,87085.0,0
2012,1.0,0,1,0,1,1,3120.0,1,1980.0,4.0,87085.0,1
2014,1.0,0,0,0,1,1,1501.0,1,1980.0,4.0,87085.0,0
2015,0.0,0,0,0,1,1,707.0,1,1970.0,4.0,87106.0,0
2016,0.99726776,0,1,0,1,1,650.0,1,1960.0,4.0,88075.0,0
2012,1.0,0,0,1,0,0,650.0,1,1950.0,2.0,88075.0,0
2014,1.0,0,0,1,0,0,1075.0,1,1988.0,3.0,88075.0,1
2014,1.0,0,0,0,1,1,2406.0,1,1988.0,4.0,88075.0,0
2013,1.0,0,1,0,1,1,2020.0,1,1988.0,4.0,88075.0,0
2014,1.0,0,1,0,1,1,2020.0,1,1988.0,4.0,88075.0,0
2014,1.0,0,0,0,1,1,2880.0,1,1980.0,4.0,88158.0,0
2015,0.052054795,0,0,0,1,1,2880.0,1,1980.0,4.0,88158.0,0
2014,1.0,0,1,0,1,1,1300.0,1,1960.0,4.0,88160.0,0
2014,1.0,0,0,0,1,1,539.0,1,1960.0,4.0,88160.0,1
2012,1.0,0,1,0,1,1,600.0,1,1960.0,4.0,88160.0,0
2013,1.0,0,1,0,1,1,600.0,1,1960.0,4.0,88160.0,0
2013,1.0,0,0,0,1,1,450.0,1,1960.0,4.0,88196.0,0
2012,1.0,0,0,0,1,1,1050.0,1,1960.0,4.0,88196.0,0
2015,0.832876712,0,0,1,0,0,540.0,1,1998.0,4.0,88196.0,0
2015,1.0,0,0,0,1,1,2880.0,1,1980.0,4.0,88196.0,0
2016,1.0,0,0,0,1,1,2880.0,1,1980.0,4.0,88196.0,0
2012,1.0,0,1,0,1,1,450.0,1,1960.0,4.0,88196.0,0
2014,1.0,0,0,0,1,1,600.0,1,1960.0,4.0,88196.0,0
2012,0.084699454,0,1,0,1,1,560.0,1,1960.0,4.0,88196.0,0
2013,1.0,0,0,0,1,1,1500.0,1,1960.0,4.0,88351.0,0
2015,0.989041096,0,0,0,1,1,530.0,1,1980.0,4.0,88383.0,0
2016,0.967213115,0,0,0,1,1,530.0,1,1980.0,4.0,88383.0,0
2016,0.99726776,0,0,1,0,0,900.0,1,1930.0,3.0,88383.0,0
2012,1.0,0,0,0,1,1,450.0,1,1988.0,4.0,88383.0,0
2012,1.0,0,0,0,1,1,2075.0,1,1960.0,4.0,88383.0,0
2012,1.0,0,0,0,1,1,2250.0,1,1988.0,4.0,88383.0,0
2014,1.0,0,0,0,1,1,2250.0,1,1988.0,4.0,88383.0,0
2014,1.0,0,0,1,0,0,880.0,1,1900.0,3.0,88383.0,0
2012,1.0,1,1,0,1,1,400.0,1,1960.0,4.0,88383.0,0
2013,0.052054795,1,1,0,1,1,400.0,1,1960.0,4.0,88383.0,0
2012,1.0,0,0,1,0,0,820.0,1,1960.0,4.0,88408.0,0
2014,1.0,0,0,0,1,1,1200.0,1,1980.0,4.0,88413.0,0
2016,0.99726776,0,1,0,1,1,878.0,1,1988.0,4.0,88413.0,0
2016,1.0,0,0,1,0,0,1900.0,1,2007.0,4.0,88465.0,0
2013,0.495890411,1,1,0,1,1,450.0,1,1960.0,4.0,88492.0,0
2014,0.989041096,0,0,1,0,0,2233.0,1,1967.0,5.0,88516.0,0
2012,1.0,0,0,0,1,1,3000.0,1,1980.0,4.0,88531.0,0
2012,1.0,1,0,1,0,0,206.0,1,1900.0,2.0,89024.0,0
2016,0.99726776,1,1,0,1,1,380.0,1,1970.0,4.0,89069.0,0
2014,1.0,0,0,1,0,0,7023.0,1,1780.0,3.0,89291.0,0
2012,0.702185792,1,1,0,1,1,4601.0,1,1988.0,4.0,89387.0,0
2015,1.0,0,0,1,0,0,2394.0,1,2011.0,4.0,89387.0,0
2014,1.0,0,1,0,1,1,360.0,2,1960.0,4.0,90008.0,0
2015,1.0,0,1,0,1,1,360.0,2,1960.0,4.0,90008.0,0
2014,1.0,0,0,0,1,1,690.0,2,1980.0,4.0,90010.0,0
2013,0.161643836,0,1,0,1,1,730.0,2,1960.0,4.0,90010.0,0
2013,1.0,0,1,0,1,1,800.0,2,1960.0,4.0,90010.0,0
2015,1.0,0,1,0,1,1,800.0,2,1960.0,4.0,90010.0,0
2012,1.0,0,1,0,1,1,1020.0,2,1960.0,4.0,90010.0,1
2014,1.0,0,0,1,0,0,8436.0,2,1990.0,4.0,90010.0,0
2015,1.0,0,0,1,0,0,8436.0,2,1990.0,4.0,90010.0,1
2013,1.0,0,0,0,1,1,1303.0,2,1960.0,4.0,90010.0,0
2013,1.0,0,0,0,1,1,650.0,2,1960.0,4.0,90010.0,0
2012,1.0,0,0,0,1,1,895.0,2,1988.0,4.0,90010.0,0
2015,0.997260274,0,0,0,1,1,895.0,2,1988.0,4.0,90010.0,1
2012,1.0,0,0,1,0,0,1600.0,2,1954.0,5.0,90010.0,0
2012,1.0,0,1,0,1,1,882.0,2,1960.0,4.0,90010.0,0
2013,0.901369863,0,1,0,1,1,700.0,2,1960.0,4.0,90032.0,0
2012,1.0,0,0,0,1,1,850.0,2,1980.0,4.0,90039.0,0
2014,1.0,0,0,0,1,1,850.0,2,1980.0,4.0,90039.0,0
2016,1.0,0,0,1,0,0,690.0,2,2000.0,3.0,90041.0,0
2016,0.99726776,0,0,1,0,0,2770.0,2,2010.0,3.0,90075.0,0
2013,0.915068493,0,0,0,1,1,478.0,2,1960.0,4.0,90075.0,0
2016,1.0,0,0,1,0,0,1460.0,2,2011.0,5.0,90089.0,0
2014,1.0,0,1,0,1,1,792.0,2,1980.0,4.0,90093.0,0
2013,1.0,0,0,1,0,0,723.0,2,1950.0,2.0,90104.0,0
2012,0.0,0,0,0,1,1,900.0,1,1970.0,4.0,91016.0,0
2013,0.0,0,0,0,1,1,900.0,1,1970.0,4.0,91016.0,1
2016,0.0,0,0,0,1,1,1000.0,1,1970.0,4.0,91016.0,0
2012,1.0,1,0,1,0,0,250.0,1,1950.0,2.0,91027.0,0
2013,1.0,1,0,1,0,0,612.0,1,1920.0,4.0,91027.0,0
2012,1.0,1,0,1,0,0,3887.0,1,2011.0,3.0,91044.0,0
2013,0.808219178,1,1,0,1,1,250.0,1,1960.0,4.0,91045.0,0
2016,0.99726776,0,1,0,1,1,1330.0,1,1988.0,4.0,91064.0,0
2015,1.0,1,1,0,1,1,320.0,1,1970.0,4.0,91064.0,0
2016,0.663934426,1,0,1,0,0,3450.0,1,1982.0,2.0,91097.0,0
2012,1.0,1,1,0,1,1,4350.0,1,1980.0,4.0,91161.0,0
2015,0.747945205,1,0,1,0,0,300.0,1,1970.0,3.0,91161.0,0
2013,1.0,1,0,1,0,0,4536.0,1,1960.0,5.0,91161.0,0
2012,1.0,1,0,1,0,0,1024.0,1,2011.0,6.0,91161.0,0
2014,1.0,1,0,1,0,0,1024.0,1,2011.0,6.0,91161.0,0
2012,1.0,0,1,0,1,1,250.0,1,1988.0,4.0,91174.0,0
2013,1.0,0,1,0,1,1,250.0,1,1988.0,4.0,91174.0,0
2012,1.0,0,1,0,1,1,634.0,1,1960.0,4.0,91174.0,0
2015,1.0,0,1,0,1,1,634.0,1,1960.0,4.0,91174.0,0
2012,1.0,0,1,0,1,1,160.0,1,1980.0,4.0,91174.0,0
2012,1.0,1,1,0,1,1,651.0,1,1960.0,4.0,91174.0,0
2015,1.0,1,1,0,1,1,651.0,1,1960.0,4.0,91174.0,0
2015,0.693150685,0,1,0,1,1,81.0,1,1980.0,4.0,91174.0,0
2014,1.0,0,0,1,0,0,250.0,1,1980.0,3.0,91174.0,0
2015,1.0,0,0,1,0,0,250.0,1,1980.0,3.0,91174.0,1
2013,0.0,0,0,1,0,0,2750.0,1,1981.0,4.0,91174.0,0
2013,1.0,0,0,1,0,0,200.0,1,1930.0,2.0,91174.0,0
2014,1.0,0,0,1,0,0,3349.0,1,2012.0,4.0,91174.0,0
2015,1.0,0,0,1,0,0,3349.0,1,2012.0,4.0,91174.0,1
2016,0.469945355,0,0,1,0,0,3349.0,1,2012.0,4.0,91174.0,0
2013,1.0,0,0,0,1,1,494.0,1,1960.0,4.0,91174.0,0
2013,1.0,0,0,0,1,1,447.0,1,1980.0,4.0,91174.0,0
2014,1.0,0,1,0,1,1,561.0,1,1960.0,4.0,91174.0,0
2016,0.99726776,0,0,1,0,0,872.0,1,1940.0,3.0,91174.0,0
2014,1.0,0,0,0,1,1,380.0,1,1960.0,4.0,91174.0,0
2014,1.0,0,0,0,1,1,1190.0,1,1960.0,4.0,91174.0,1
2012,1.0,0,1,0,1,1,629.0,1,1960.0,4.0,91174.0,1
2014,1.0,0,1,0,1,1,629.0,1,1960.0,4.0,91174.0,1
2012,1.0,0,0,0,1,1,330.0,1,1960.0,4.0,91174.0,0
2014,1.0,0,0,0,1,1,330.0,1,1960.0,4.0,91174.0,0
2015,1.0,0,0,0,1,1,561.0,1,1960.0,4.0,91174.0,0
2012,1.0,0,0,0,1,1,400.0,1,1960.0,4.0,91174.0,0
2014,1.0,0,0,0,1,1,3100.0,1,1988.0,4.0,91174.0,0
2012,1.0,0,0,0,1,1,1550.0,1,1960.0,4.0,91174.0,0
2012,1.0,0,0,0,1,1,1300.0,1,1960.0,4.0,91174.0,1
2013,0.0,0,1,0,1,1,320.0,1,1960.0,4.0,91174.0,0
2014,1.0,0,0,0,1,1,650.0,1,1960.0,4.0,91174.0,0
2012,1.0,0,0,0,1,1,800.0,1,1960.0,4.0,91174.0,0
2016,1.0,0,0,0,1,1,800.0,1,1960.0,4.0,91174.0,0
2015,1.0,0,0,0,1,1,462.0,1,1960.0,4.0,91174.0,0
2012,1.0,0,0,1,0,0,300.0,1,1960.0,3.0,91174.0,0
2013,1.0,0,0,0,1,1,700.0,1,1960.0,4.0,91174.0,0
2015,1.0,0,0,1,0,0,500.0,1,1920.0,4.0,91174.0,0
2014,1.0,0,0,0,1,1,1400.0,1,1960.0,4.0,91174.0,0
2016,0.99726776,0,0,0,1,1,1400.0,1,1960.0,4.0,91174.0,0
2016,0.99726776,0,0,0,1,1,528.0,1,1960.0,4.0,91174.0,0
2013,0.057534247,0,0,1,0,0,523.0,1,1960.0,2.0,91174.0,0
2015,1.0,0,0,0,1,1,2275.0,1,1960.0,4.0,91174.0,1
2015,0.808219178,0,0,0,1,1,434.0,1,1960.0,4.0,91174.0,1
2015,1.0,0,0,0,1,1,360.0,1,1980.0,4.0,91174.0,0
2014,1.0,0,0,0,1,1,770.0,1,1960.0,4.0,91174.0,1
2013,0.964383562,0,0,0,1,1,210.0,1,1960.0,4.0,91174.0,0
2012,1.0,0,0,0,1,1,210.0,1,1960.0,4.0,91174.0,0
2016,0.890710383,0,0,1,0,0,940.0,1,2015.0,3.0,91182.0,0
2012,1.0,1,0,1,0,0,1309.0,1,2011.0,4.0,91201.0,1
2015,1.0,1,0,1,0,0,1309.0,1,2011.0,4.0,91201.0,0
2013,0.0,1,1,0,1,1,7550.0,1,1980.0,4.0,91215.0,0
2012,0.759562842,0,0,1,0,0,380.0,1,1900.0,4.0,91223.0,0
2012,1.0,0,0,0,1,1,250.0,1,1980.0,4.0,91223.0,0
2016,0.0,0,0,0,1,1,754.0,1,1970.0,4.0,91223.0,0
2012,0.0,0,0,0,1,1,600.0,1,1970.0,4.0,91223.0,0
2014,0.161643836,0,0,1,0,0,360.0,1,1950.0,3.0,91223.0,0
2014,1.0,0,0,0,1,1,4354.0,1,1988.0,4.0,91228.0,0
2015,1.0,0,0,0,1,1,2518.0,1,1988.0,4.0,91228.0,0
2014,1.0,1,0,1,0,0,2785.0,1,2005.0,6.0,91249.0,0
2015,0.997260274,1,0,1,0,0,2785.0,1,2005.0,6.0,91249.0,0
2013,0.0,0,1,0,1,1,10.0,1,1970.0,4.0,91272.0,0
2015,1.0,0,0,1,0,0,14906.0,1,1980.0,6.0,91286.0,0
2015,1.0,1,0,0,1,1,550.0,1,1970.0,4.0,91292.0,0
2013,1.0,0,1,0,1,1,260.0,1,1980.0,4.0,91326.0,0
2012,1.0,1,1,0,1,1,600.0,1,1960.0,4.0,91326.0,1
2015,1.0,1,1,0,1,1,600.0,1,1960.0,4.0,91326.0,0
2012,1.0,1,1,0,1,1,560.0,1,1970.0,4.0,91345.0,1
2012,0.540983607,1,0,0,1,1,960.0,1,1970.0,4.0,91345.0,0
2013,1.0,1,0,1,0,0,195.0,1,1950.0,3.0,91376.0,0
2012,1.0,0,1,0,1,1,280.0,1,1960.0,4.0,91377.0,0
2014,1.0,1,0,1,0,0,12474.0,1,1970.0,6.0,91377.0,1
2014,1.0,1,0,1,0,0,1764.0,1,1970.0,4.0,91377.0,0
2012,1.0,1,1,0,1,1,1548.0,1,1988.0,4.0,91386.0,0
2013,0.832876712,1,1,0,1,1,3000.0,1,1988.0,4.0,91386.0,0
2012,1.0,0,0,1,0,0,250.0,1,1900.0,1.0,91390.0,0
2016,1.0,1,0,1,0,0,1250.0,1,1950.0,6.0,91421.0,0
2013,1.0,1,0,1,0,0,3362.0,1,2000.0,4.0,91432.0,0
2015,0.517808219,1,0,1,0,0,3362.0,1,2000.0,4.0,91432.0,0
2014,0.747945205,1,0,1,0,0,11007.0,1,1970.0,8.0,91432.0,0
2013,1.0,0,0,1,0,0,460.0,1,1974.0,3.0,91432.0,0
2013,0.608219178,0,0,1,0,0,123.0,1,1900.0,1.0,91469.0,0
2012,1.0,1,0,1,0,0,390.0,1,1900.0,3.0,91477.0,0
2013,0.682191781,1,0,1,0,0,390.0,1,1900.0,3.0,91477.0,0
2014,1.0,0,0,1,0,0,700.0,1,1860.0,3.0,91511.0,0
2013,1.0,0,0,0,1,1,380.0,1,1980.0,4.0,91521.0,0
2012,1.0,1,1,0,1,1,180.0,1,1960.0,4.0,91573.0,0
2013,1.0,1,1,0,1,1,180.0,1,1960.0,4.0,91573.0,1
2015,1.0,1,1,0,1,1,180.0,1,1960.0,4.0,91573.0,0
2013,0.495890411,0,0,1,0,0,380.0,1,1900.0,3.0,91577.0,0
2016,0.0,0,0,0,1,1,2000.0,1,1970.0,4.0,91589.0,1
2012,1.0,1,0,1,0,0,915.0,1,2009.0,4.0,91649.0,0
2012,0.74863388,0,0,1,0,0,300.0,1,1960.0,2.0,91657.0,0
2016,0.99726776,0,0,1,0,0,1100.0,1,2010.0,2.0,91657.0,0
2012,1.0,0,1,0,1,1,205.0,1,1980.0,4.0,91657.0,0
2012,1.0,1,0,1,0,0,820.0,1,1880.0,3.0,91679.0,0
2016,0.99726776,0,0,0,1,1,4500.0,1,1960.0,4.0,91687.0,0
2014,1.0,0,0,1,0,0,1350.0,1,1750.0,3.0,91691.0,0
2013,0.246575342,1,0,1,0,0,1034.0,1,1970.0,2.0,91692.0,0
2012,1.0,1,0,1,0,0,100.0,1,1996.0,1.0,91692.0,0
2015,1.0,1,0,1,0,0,6010.0,3,1975.0,9.0,92002.0,0
2015,1.0,1,1,0,1,1,1200.0,3,1988.0,4.0,92002.0,0
2013,1.0,0,0,1,0,0,535.0,3,1970.0,4.0,92002.0,1
2014,1.0,1,0,1,0,0,3750.0,3,2009.0,3.0,92002.0,1
2012,1.0,1,0,1,0,0,6300.0,3,1990.0,4.0,92002.0,1
2015,1.0,0,1,0,1,1,800.0,3,1960.0,4.0,92004.0,0
2013,1.0,0,1,0,1,1,700.0,3,1960.0,4.0,92004.0,1
2016,1.0,0,1,0,1,1,700.0,3,1960.0,4.0,92004.0,0
2013,0.246575342,0,1,0,1,1,532.0,3,1970.0,4.0,92004.0,0
2012,1.0,0,1,0,1,1,1460.0,3,1970.0,4.0,92004.0,1
2012,1.0,0,1,0,1,1,1100.0,3,1960.0,4.0,92004.0,1
2012,1.0,0,1,0,1,1,1210.0,3,1960.0,4.0,92004.0,0
2014,1.0,0,1,0,1,1,1267.0,3,1960.0,4.0,92004.0,0
2013,1.0,1,0,1,0,0,400.0,3,1954.0,3.0,92004.0,0
2014,0.665753425,0,1,0,1,1,562.0,3,1960.0,4.0,92004.0,1
2014,1.0,1,0,1,0,0,484.0,3,1900.0,4.0,92004.0,0
2012,1.0,0,0,1,0,0,416.0,3,1930.0,3.0,92004.0,0
2012,1.0,0,0,1,0,0,790.0,3,1959.0,7.0,92004.0,0
2015,1.0,0,0,1,0,0,790.0,3,1959.0,7.0,92004.0,0
2013,1.0,1,0,1,0,0,3700.0,3,2005.0,5.0,92004.0,1
2014,1.0,1,0,1,0,0,3700.0,3,2005.0,5.0,92004.0,1
2012,0.666666667,1,0,1,0,0,600.0,3,1900.0,5.0,92004.0,0
2013,1.0,0,0,1,0,0,960.0,3,1990.0,1.0,92004.0,0
2014,0.747945205,1,0,1,0,0,6280.0,3,1960.0,9.0,92004.0,1
2014,0.104109589,0,0,1,0,0,500.0,3,1929.0,3.0,92004.0,0
2012,1.0,0,0,0,1,1,2110.0,3,1970.0,4.0,92004.0,0
2016,0.99726776,1,0,0,1,1,3950.0,3,1970.0,4.0,92004.0,1
2012,1.0,0,0,0,1,1,3100.0,3,1960.0,4.0,92004.0,1
2015,1.0,0,0,0,1,1,3100.0,3,1960.0,4.0,92004.0,1
2013,1.0,0,0,0,1,1,1116.0,3,1980.0,4.0,92004.0,0
2015,1.0,0,0,0,1,1,1116.0,3,1980.0,4.0,92004.0,1
2012,1.0,0,0,0,1,1,636.0,3,1960.0,4.0,92004.0,0
2013,1.0,0,0,0,1,1,735.0,3,1960.0,4.0,92004.0,0
2014,1.0,0,0,0,1,1,1300.0,3,1960.0,4.0,92004.0,1
2015,1.0,0,0,0,1,1,1300.0,3,1960.0,4.0,92004.0,0
2016,0.99726776,0,0,0,1,1,550.0,3,1960.0,4.0,92004.0,0
2016,0.99726776,0,0,0,1,1,1265.0,3,1960.0,4.0,92004.0,0
2012,1.0,0,0,0,1,1,916.0,3,1960.0,4.0,92004.0,1
2015,1.0,0,0,0,1,1,916.0,3,1960.0,4.0,92004.0,0
2012,1.0,0,0,0,1,1,612.0,3,1960.0,4.0,92004.0,0
2014,1.0,0,0,0,1,1,612.0,3,1960.0,4.0,92004.0,0
2013,1.0,0,0,0,1,1,1698.0,3,1960.0,4.0,92004.0,1
2013,1.0,0,0,0,1,1,1418.0,3,1960.0,4.0,92004.0,0
2013,1.0,0,0,1,0,0,1900.0,3,2000.0,5.0,92004.0,0
2013,1.0,1,0,0,1,1,791.0,3,1960.0,4.0,92004.0,0
2014,1.0,1,0,0,1,1,791.0,3,1960.0,4.0,92004.0,0
2013,1.0,1,0,0,1,1,662.0,3,1960.0,4.0,92004.0,0
2014,0.41369863,1,0,0,1,1,662.0,3,1960.0,4.0,92004.0,1
2014,1.0,0,1,0,1,1,1568.0,3,1960.0,4.0,92004.0,0
2015,1.0,0,1,0,1,1,1568.0,3,1960.0,4.0,92004.0,0
2012,1.0,0,0,0,1,1,798.0,3,1960.0,4.0,92004.0,0
2013,0.495890411,0,0,0,1,1,1850.0,3,1960.0,4.0,92004.0,0
2014,1.0,0,0,0,1,1,930.0,3,1960.0,4.0,92004.0,1
2015,1.0,0,0,0,1,1,930.0,3,1960.0,4.0,92004.0,0
2014,1.0,0,0,0,1,1,1400.0,3,1960.0,4.0,92004.0,0
2012,1.0,1,0,0,1,1,908.0,3,1970.0,4.0,92004.0,1
2015,1.0,0,0,0,1,1,715.0,3,1960.0,4.0,92004.0,0
2014,1.0,0,0,0,1,1,1100.0,3,1960.0,4.0,92004.0,0
2013,1.0,0,0,0,1,1,1752.0,3,1960.0,4.0,92004.0,0
2014,1.0,0,0,0,1,1,1752.0,3,1960.0,4.0,92004.0,1
2015,1.0,0,0,0,1,1,1500.0,3,1960.0,4.0,92004.0,0
2016,0.99726776,0,0,0,1,1,1500.0,3,1960.0,4.0,92004.0,0
2012,1.0,0,1,0,1,1,1950.0,3,1960.0,4.0,92004.0,1
2012,1.0,0,1,0,1,1,3953.0,3,1960.0,4.0,92004.0,0
2016,1.0,0,1,0,1,1,586.0,3,1960.0,4.0,92004.0,0
2014,1.0,0,1,0,1,1,1300.0,3,1960.0,4.0,92004.0,1
2013,1.0,1,0,1,0,0,780.0,3,1950.0,1.0,92007.0,0
2015,1.0,0,1,0,1,1,3947.0,3,1988.0,4.0,92009.0,0
2013,1.0,1,0,1,0,0,1350.0,3,1980.0,7.0,92009.0,0
2014,1.0,1,0,1,0,0,350.0,3,1930.0,4.0,92009.0,0
2012,1.0,1,0,1,0,0,5278.0,3,2003.0,5.0,92009.0,0
2012,1.0,0,0,0,1,1,1180.0,3,1960.0,4.0,92009.0,0
2016,0.99726776,0,0,0,1,1,450.0,3,1960.0,4.0,92009.0,0
2012,1.0,1,1,0,1,1,220.0,3,1960.0,4.0,92009.0,0
2013,1.0,1,1,0,1,1,250.0,3,1960.0,4.0,92009.0,0
2013,1.0,0,0,1,0,0,400.0,3,1900.0,3.0,92012.0,0
2012,1.0,1,1,0,1,1,2450.0,3,1980.0,4.0,92012.0,0
2014,1.0,1,0,1,0,0,850.0,3,1900.0,5.0,92012.0,0
2013,0.0,1,1,0,1,1,2646.0,3,1980.0,4.0,92012.0,0
2015,1.0,1,0,1,0,0,550.0,3,1959.0,3.0,92012.0,0
2015,1.0,1,0,1,0,0,824.0,3,1893.0,5.0,92012.0,1
2013,1.0,1,0,1,0,0,600.0,3,1900.0,4.0,92012.0,0
2012,1.0,1,1,0,1,1,1100.0,3,1960.0,4.0,92012.0,0
2012,1.0,1,0,1,0,0,4100.0,3,1960.0,4.0,92012.0,0
2016,0.99726776,1,0,1,0,0,4100.0,3,1960.0,4.0,92012.0,0
2013,1.0,1,0,1,0,0,1100.0,3,1940.0,4.0,92012.0,0
2014,0.079452055,1,0,1,0,0,1100.0,3,1940.0,4.0,92012.0,1
2014,1.0,0,0,1,0,0,230.0,3,1960.0,4.0,92012.0,0
2014,1.0,1,0,1,0,0,420.0,3,1950.0,4.0,92012.0,0
2012,1.0,1,0,1,0,0,2000.0,3,1950.0,8.0,92012.0,0
2014,1.0,1,0,1,0,0,1460.0,3,1920.0,7.0,92012.0,0
2016,0.99726776,1,0,1,0,0,2866.0,3,1930.0,7.0,92012.0,1
